division_numeric_code,start_date,end_date,is_in_union,age_range,data_series_type,group_type_relative_to_baseline,contraceptive_use_modern,contraceptive_use_traditional,contraceptive_use_any,unmet_need_modern,unmet_need_any,is_pertaining_to_methods_used_since_last_pregnancy,pertaining_to_methods_used_since_last_pregnancy_reason,has_geographical_region_bias,geographical_region_bias_reason,has_non_pregnant_and_other_positive_biases,non_pregnant_and_other_positive_biases_reason,age_group_bias,modern_method_bias,has_traditional_method_bias,traditional_method_bias_reason,has_absence_of_probing_questions_bias,se_modern,se_traditional,se_unmet_need,se_log_r_modern_no_use,se_log_r_traditional_no_use,se_log_r_unmet_no_need,source_id,record_id
404,2017.832877,2017.99726,N,15-49,PMA,UW,0.211521027,0.009387339,0.238347423,NA,0.091073909,N,,N,,N,,None,None,N,,N,0.014867232,0.002554702,0.009552307,0.090067959,0.277627052,0.11144379,7657,N_1691
404,2018.832877,2018.99726,N,15-49,PMA,UW,0.203538599,0.006805821,0.226072294,NA,0.081808062,N,,N,,N,,None,None,N,,N,0.012352795,0.001975654,0.006637049,0.075995855,0.293712402,0.089788826,7720,N_1692
404,2019.832877,2019.915068,N,15-49,PMA,UW,0.236,0.018,0.254,NA,0.079,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,9019,N_1693
404,2020.833333,2020.997268,N,15-49,PMA,UW,0.269938029,0.023738902,0.297486488,NA,0.075439342,N,,N,,N,,None,None,N,,N,0.01152887,0.003194836,0.005828687,0.059225674,0.139391888,0.083802543,9095,N_1694
296,2000,2000,N,15-49,National survey,UW,NA,NA,0.22188024,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3112,N_1695
296,2009.712329,2009.961644,N,15-49,DHS,UW,0.039734824,0,0.039734824,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5444,N_1696
296,2018.832877,2019.082192,N,15-49,MICS,UW,0.045890079,0.011200674,0.057090753,NA,0.040328791,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7823,N_1697
417,1997.580822,1997.912329,N,15-49,DHS,UW,0.043180957,0.001979787,0.045160745,NA,NA,N,,N,,N,,None,None,N,,N,0.006730301,0.001192975,0.00231722,0.16287155,0.603616357,0.470791779,1782,N_1698
417,2005.961644,2006.090411,N,15-49,MICS,UW,0.057793461,0.00103766,0.058831121,NA,NA,N,,N,,N,,None,None,N,,Y,0.006538765,0.000737445,NA,0.137317529,0.712429448,NA,652,N_1699
417,2012.581967,2012.997268,N,15-49,DHS,UW,0.030600272,0.001740926,0.032341198,NA,0.015335572,N,,N,,N,,None,None,N,,N,0.004328074,0.001200704,0.003055822,0.145707741,0.690193536,0.202128968,5457,N_1700
417,2014.309589,2014.493151,N,15-49,MICS,UW,0.032486558,0,0.032486558,NA,0.000362439,N,,N,,N,,None,None,N,,N,0.005225128,NA,6.87E-05,0.171697216,NA,1.001563238,5577,N_1701
417,2018.665753,2018.871233,N,15-49,MICS,UW,0.030021421,0.000360517,0.030381938,NA,0,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7582,N_1702
418,2011.665753,2012.161202,N,15-49,DHS,UW,0.006963442,0.001296517,0.00825996,NA,0.023638808,N,,N,,N,,None,None,N,,N,0.000973192,0.000412199,0.002076902,0.207696824,0.415077869,0.100481417,5062,N_1703
418,2017.49589,2017.745205,N,15-49,MICS,UW,0.037857184,0.002728315,0.0405855,NA,0.038729083,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7348,N_1704
426,1995,1995,N,15-49,National survey,UW,NA,NA,0.296,NA,NA,N,,N,,Y,"Data pertain to women exposed to the risk of pregnancy (non-pregnant, who has ever had sex).",None,None,N,,N,NA,NA,NA,NA,NA,NA,5135,N_1705
426,2000.163934,2000.412568,N,15-49,MICS,UW,0.157326131,0.001012829,0.15833896,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1920,N_1706
426,2001.361644,2001.493151,N,15-49,National survey,UW,0.163809706,0.008801618,0.172611323,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,1676,N_1707
426,2004.666667,2005.082192,N,15-49,DHS,UW,0.193540027,0.005658696,0.199198723,NA,0.100760137,N,,N,,N,,None,None,N,,N,0.006834777,0.001256799,0.00499606,0.061996007,0.2779944,0.075305649,1808,N_1708
426,2009.747945,2010.082192,N,15-49,DHS,UW,0.227012389,0.006951554,0.233963943,NA,0.072349058,N,,N,,N,,None,None,N,,N,0.008879457,0.001644847,0.005228168,0.051193467,0.241428942,0.078924661,4947,N_1709
426,2011.290411,2011.375342,N,15-49,National survey,UW,0.310963627,0.005195805,0.316159432,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5608,N_1710
426,2014.665753,2014.99726,N,15-49,DHS,UW,0.350045233,0.003429209,0.353474442,NA,0.057061228,N,,N,,N,,None,None,N,,N,0.006786311,0.000247079,0.002858371,0.050071042,0.36408683,0.110563106,5769,N_1711
426,2018.246575,2018.745205,N,15-49,MICS,UW,0.357588432,0.013246947,0.370835378,NA,0.026562661,N,,N,,N,,None,None,N,,Y,0.012140874,0.002997414,0.003338774,0.053793707,0.23318682,0.130291155,7583,N_1712
430,1986.084932,1986.578082,N,15-49,DHS,UW,0.099674334,0.024233298,0.123907632,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1802,N_1713
430,2006.915068,2007.326027,N,15-49,DHS,UW,0.143186008,0.022810166,0.165996174,NA,0.257093381,N,,N,,N,,None,None,N,,N,0.011958092,0.003622204,0.01106336,0.099360134,0.168383884,0.057964569,647,N_1714
430,2013.161644,2013.578082,N,15-49,DHS,UW,0.224686319,0.01340716,0.238093479,NA,0.230267024,N,,N,,N,,None,None,N,,N,0.01067163,0.002101702,0.009117234,0.070541105,0.25254276,0.062871232,5469,N_1715
430,2019.747945,2020.15847,N,15-49,DHS,UW,0.266795216,0.009942545,0.276737761,NA,0.194119504,N,,N,,N,,None,None,N,,N,0.006943181,0.000974368,0.003487211,0.070421385,0.292172298,0.053678762,7832,N_1716
440,2006.246575,2006.994521,N,15-49,Other,PW,0.116,0.015,0.131,NA,NA,N,,N,,N,,+,+,N,,Y,NA,NA,NA,NA,NA,NA,5438,N_1717
450,1992.330601,1992.912568,N,15-49,DHS,UW,0.010476503,0.072788385,0.083264888,NA,NA,N,,N,,N,,None,None,N,,N,0.001963601,0.006127311,NA,0.19054195,0.091162586,NA,1708,N_1718
450,1997.665753,1997.99726,N,15-49,DHS,UW,0.032580499,0.069331839,0.101912338,NA,0.108858091,N,,N,,N,,None,None,N,,N,0.003906555,0.005377499,0.006697809,0.139024107,0.087520079,0.070711767,1729,N_1719
450,2003.832877,2004.245902,N,15-49,DHS,UW,0.062567283,0.052668659,0.115235942,NA,0.082313031,N,,N,,N,,None,None,N,,N,0.006237533,0.008025335,0.00742586,0.106929466,0.161153224,0.098896388,1734,N_1720
450,2008.833333,2009.663014,N,15-49,DHS,UW,0.090367737,0.039378386,0.129746123,NA,0.080070823,N,,N,,N,,None,None,N,,N,0.004922617,0.003308726,0.00506498,0.064968689,0.088430969,0.069672579,4691,N_1721
450,2012,2013,N,15-49,National survey,UW,0.152080253,0.048038774,0.200119026,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7412,N_1722
450,2017.454795,2017.6,N,15-49,National survey,UW,0.201018832,0.057589454,0.258608286,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7650,N_1723
450,2018.580822,2018.912329,N,15-49,MICS,UW,0.204443546,0.025788069,0.230231615,NA,0.108047885,N,,N,,N,,None,None,N,,N,0.007031406,0.002870958,0.004350675,0.044764586,0.118562854,0.049366187,7586,N_1724
454,1992.666667,1992.912568,N,15-49,DHS,UW,0.034828789,0.007150424,0.041979213,NA,0.076230093,N,,N,,N,,None,None,N,,N,0.005484054,0.002595469,0.008845533,0.165612076,0.366802916,0.128307799,1834,N_1725
454,1996.415301,1996.830601,N,15-49,National survey,UW,0.06380163,0.020319293,0.084120924,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4952,N_1726
454,2000.497268,2000.912568,N,15-49,DHS,UW,0.099520193,0.007124988,0.106645181,NA,0.097001671,N,,N,,N,,None,None,N,,N,0.005150771,0.001037086,0.005178123,0.067712681,0.198291117,0.067391131,1833,N_1727
454,2004.748634,2005.082192,N,15-49,DHS,UW,0.082836141,0.007085194,0.089921335,NA,0.098690163,N,,N,,N,,None,None,N,,N,0.002145641,0.001009607,0.002824285,0.074320048,0.23315259,0.075820803,1885,N_1728
454,2006.534247,2006.871233,N,15-49,MICS,UW,0.094299498,0.003584405,0.097883903,NA,NA,N,,N,,N,,None,None,N,,Y,0.003857997,0.000869764,NA,0.050000837,0.24764691,NA,1845,N_1729
454,2010.413699,2010.912329,N,15-49,DHS,UW,0.127044978,0.005332927,0.132377905,NA,0.072167747,N,,N,,N,,None,None,N,,N,0.005472398,0.001168094,0.00370813,0.049411877,0.220525604,0.056019852,4692,N_1730
454,2013.832877,2014.320548,N,15-49,MICS,UW,0.178705578,0.001640013,0.18034559,NA,0.098926925,N,,N,,N,,None,None,N,,Y,0.006012816,0.000631622,0.003988527,0.042196849,0.388655701,0.047280403,5582,N_1731
454,2015.747945,2016.161202,N,15-49,DHS,UW,0.203470477,0.00220225,0.205672728,NA,0.083419757,N,,N,,N,,None,None,N,,N,0.005868298,0.001032288,0.003853528,0.036311428,0.470437829,0.05101607,5952,N_1732
454,2019.964384,2020.63388,N,15-49,MICS,UW,0.229133135,0.002121427,0.231254563,NA,0.110279819,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7834,N_1733
462,2009,2009.830137,N,15-49,DHS,UW,0.01419,0.00011,0.01431,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,0.011855464,0.000237083,NA,0.181590867,0.998988925,NA,4699,N_1734
462,2016.497268,2017.90411,N,15-49,DHS,UW,0.013080979,0.001683345,0.014764325,NA,0.04312114,N,,N,,N,,None,None,N,,N,0.003810047,0.001254587,0.006506175,0.2954521,0.746120328,0.158724854,5953,N_1735
466,1987.161644,1987.663014,N,15-49,DHS,UW,0.00688005,0.027093815,0.033973865,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1784,N_1736
466,1995.832877,1996.412568,N,15-49,DHS,UW,0.081344969,0.063776202,0.145121171,NA,0.103450936,N,,N,,N,,None,None,N,,N,0.006234495,0.003973281,0.006275425,0.121268864,0.133844819,0.10781488,1715,N_1737
466,2001,2001.410959,N,15-49,DHS,UW,0.065609511,0.03632854,0.101938051,NA,0.103311202,N,,N,,N,,None,None,N,,N,0.005251825,0.005016799,0.007432025,0.118281053,0.176842654,0.105336362,1714,N_1738
466,2006.328767,2006.99726,N,15-49,DHS,UW,0.026198301,0.005503812,0.031702113,NA,NA,N,,N,,N,,None,None,N,,N,0.002562297,0.001011375,0.00272415,0.17288501,0.363864496,0.159697185,1682,N_1739
466,2009,2010,N,15-49,MICS,UW,0.067013766,0.006329446,0.073343212,NA,NA,N,,N,,N,,None,None,N,,Y,0.003757374,0.001299275,0.005019029,0.071191576,0.218259577,0.054382654,5011,N_1740
466,2012.86612,2013.09589,N,15-49,DHS,UW,0.077863154,0.00270883,0.080571984,NA,0.085418554,N,,N,,N,,None,None,N,,N,0.003622702,0.000442842,0.01062021,0.147660096,0.439776195,0.183691817,5460,N_1741
466,2015.547945,2015.80274,N,15-49,MICS,UW,0.118205357,0.004462194,0.12266755,NA,0.092844698,N,,N,,N,,None,None,N,,N,0.006560205,0.001208765,0.005358755,0.070616208,0.338782716,0.073747951,5677,N_1742
466,2018.594521,2018.879452,N,15-49,DHS,UW,0.109783627,0.005177384,0.114961011,NA,0.09005205,N,,N,,N,,None,None,N,,N,0.009159572,0.000878435,0.006619683,0.133969419,0.360877989,0.104774854,7626,N_1743
584,2007.10411,2007.430137,N,15-49,National survey,UW,0.175549523,0.008085893,0.183635417,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,3259,N_1744
480,1991.246575,1991.663014,N,15-49,Other,UW,0.01,0.001,0.011,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,2813,N_1745
480,2002,2002,N,15-49,Other,UW,0.033244253,0.000862069,0.034106322,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2924,N_1746
480,2014.49589,2014.745205,N,15-49,Other,UW,0.024875,0.012,0.036875,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5970,N_1747
484,1987.084932,1987.410959,N,15-49,DHS,UW,0.045486219,0.002771823,0.048258042,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1733,N_1748
484,2009.49589,2009.520548,N,15-49,National survey,UW,0.189792079,0.006095771,0.195887851,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5550,N_1749
484,2015.70411,2015.953425,N,15-49,MICS,UW,0.278598572,0.009678353,0.288276925,NA,0.086293434,N,,N,,N,,None,None,N,,Y,0.009006988,0.002080367,0.004605041,0.06765219,0.315282299,0.095577532,7339,N_1750
484,2018.613699,2018.758904,N,15-49,National survey,UW,0.2636065,0.0056359,0.2692424,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7709,N_1751
496,1998,1998,N,15-49,National survey,UW,0.098802108,0.042985948,0.141788056,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,675,N_1752
496,2000.382514,2000.612022,N,15-49,MICS,UW,0.11080502,0.011019284,0.121824304,NA,NA,N,,N,,N,,None,None,N,,Y,0.006723534,0.001934806,NA,0.078922442,0.197272977,NA,1916,N_1753
496,2003,2003,N,15-49,National survey,UW,0.173122263,0.030650051,0.203772314,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,677,N_1754
496,2005.832877,2005.99726,N,15-49,MICS,UW,0.186761584,0.011740929,0.198502513,NA,NA,N,,N,,N,,None,None,N,,Y,0.008254901,0.001974139,NA,0.054296519,0.169833674,NA,832,N_1755
496,2008,2008,N,15-49,National survey,UW,0.170676692,0.013533835,0.184210526,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4566,N_1756
496,2010.589041,2010.627397,N,15-49,MICS,UW,0.155245191,0.005392855,0.160638046,NA,NA,N,,N,,N,,None,None,N,,Y,0.008351868,0.001624513,0.006612206,0.064128157,0.328382601,0.078354059,5014,N_1757
496,2013.745205,2013.989041,N,15-49,MICS,UW,0.132625815,0.014716431,0.147342246,NA,0.098000371,N,,N,,N,,None,None,N,,N,0.005658657,0.001963851,0.004944606,0.049986287,0.138359139,0.056315643,5579,N_1758
496,2018.720548,2018.989041,N,15-49,MICS,UW,0.148751526,0.003934396,0.152685922,NA,0.088564752,N,,N,,N,,None,None,N,,Y,0.002685685,0.000209142,0.00194036,0.091550458,0.515524793,0.107305592,7588,N_1759
499,2005.747945,2006.082192,N,15-49,MICS,UW,0.103792669,0.034286684,0.138079353,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2456,N_1760
499,2013.161644,2013.410959,N,15-49,MICS,UW,0.182414767,0.011971173,0.19438594,NA,0.11340685,N,,N,,N,,None,None,N,,Y,0.014910423,0.003166588,0.009137697,0.108043623,0.28202732,0.116233497,5015,N_1761
499,2018.747945,2018.989041,N,15-49,MICS,UW,0.096888461,0.007523165,0.113266366,NA,0.080285915,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7589,N_1762
508,1997.161644,1997.578082,N,15-49,DHS,UW,0.06204506,0.010633776,0.072678836,NA,0.147198495,N,,N,,N,,None,None,N,,N,0.007646671,0.002076504,0.010028531,0.149237662,0.318937229,0.109211457,1767,N_1763
508,2003.580822,2004.081967,N,15-49,DHS,UW,0.207860241,0.023005845,0.230866086,NA,0.111930282,N,,N,,N,,None,None,N,,N,0.006991024,0.001557111,0.004298966,0.064152969,0.12525106,0.087219257,1758,N_1764
508,2008.581967,2008.912568,N,15-49,MICS,UW,0.173221406,0.006723769,0.179945175,NA,NA,N,,N,,N,,None,None,N,,Y,0.006090456,0.001234829,NA,0.057814582,0.247567444,NA,4871,N_1765
508,2011.413699,2011.912329,N,15-49,DHS,UW,0.136514002,0.001527162,0.138041164,NA,0.141055276,N,,N,,N,,None,None,N,,N,0.004942611,0.0004199,0.005000523,0.058153703,0.32472968,0.051314646,5064,N_1766
508,2015.328767,2015.830137,N,15-49,National survey,UW,0.264770213,0.015057447,0.27982766,NA,0.107412766,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5794,N_1767
104,2015.915068,2016.579235,N,15-49,DHS,UW,0.004474165,0,0.004474165,NA,0.001676952,N,,N,,N,,None,None,N,,N,0.001039303,NA,0.000596155,0.244218566,NA,0.403390759,6084,N_1768
516,1992.497268,1992.912568,N,15-49,DHS,UW,0.181655785,0.01074394,0.192399725,NA,0.073455099,N,,N,,N,,None,None,N,,N,0.011555435,0.002026622,0.004977792,0.077967698,0.191714692,0.074978054,1799,N_1769
516,2000.666667,2000.997268,N,15-49,DHS,UW,0.3358234,0.004046359,0.339869758,NA,0.109106119,N,,N,,N,,None,None,N,,N,0.013651755,0.000879019,0.006963264,0.061629817,0.267474248,0.075417123,1807,N_1770
516,2006.832877,2007.243836,N,15-49,DHS,UW,0.414082729,0.005739004,0.419821733,NA,0.079574902,N,,N,,N,,None,None,N,,N,0.010971158,0.00110468,0.004609904,0.045112647,0.19200422,0.061529884,43,N_1771
516,2013.328767,2013.745205,N,15-49,DHS,UW,0.46856284,0.002557951,0.471120791,NA,0.086776968,N,,N,,N,,None,None,N,,N,0.005275993,0.000256571,0.001983397,0.035057134,0.314772837,0.061872908,5616,N_1772
524,2006.084932,2006.663014,N,15-49,DHS,UW,0.0253003,0.000264582,0.025564881,NA,NA,N,,N,,N,,None,None,N,,N,0.003800673,0.0002649,NA,0.154125743,1.00152243,NA,1851,N_1773
524,2011,2011.493151,N,15-49,DHS,UW,0.020153579,0.000373889,0.020527468,NA,0.001404907,N,,N,,N,,None,None,N,,N,0.003269671,0.000373114,0.000609484,0.165564652,0.998210369,0.434530889,5065,N_1774
524,2014.084932,2014.493151,N,15-49,MICS,UW,0.010195219,0,0.010195219,NA,6.77E-05,N,,N,,N,,None,None,N,,Y,0.002133297,NA,6.77E-05,0.229672628,NA,1.000687145,5672,N_1775
524,2016.415301,2017.082192,N,15-49,DHS,UW,0.015379316,0.000584824,0.01596414,NA,NA,N,,N,,N,,None,None,N,,N,0.002843312,0.000417076,0.000262466,0.188251738,0.714019802,1.001846414,6086,N_1776
528,1982,1982,N,15-49,Other,UW,0.495466667,0.035533333,0.531,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,2728,N_1777
528,1988,1988,N,15-49,National survey,UW,0.537375628,0.04877225,0.586147878,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,2785,N_1778
528,1998.49589,1998.328767,N,15-49,National survey,UW,NA,NA,0.38,NA,NA,N,,N,,N,,+,None,N,,Y,NA,NA,NA,NA,NA,NA,3231,N_1779
528,2003.084932,2003.328767,N,15-49,National survey,UW,NA,NA,0.43,NA,NA,N,,N,,N,,+,None,N,,Y,NA,NA,NA,NA,NA,NA,3233,N_1780
528,2008.163934,2008.581967,N,15-49,National survey,UW,NA,NA,0.51,NA,NA,N,,N,,N,,+,None,N,,Y,NA,NA,NA,NA,NA,NA,5146,N_1781
528,2013.49589,2013.747945,N,15-49,Other,UW,NA,NA,0.55,NA,NA,N,,N,,N,,+,None,N,,Y,NA,NA,NA,NA,NA,NA,6009,N_1782
554,1976,1976,N,15-49,National survey,UW,0.435,0.004,0.439,NA,NA,N,,N,,Y,Data pertain to women exposed to the risk of pregnancy.,?,None,N,,N,NA,NA,NA,NA,NA,NA,5415,N_1783
558,1992.838798,1993.117808,N,15-49,Other,UW,0.112755165,0.001151209,0.113906374,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1863,N_1784
558,1997.915068,1998.410959,N,15-49,DHS,UW,0.124264566,0.003565873,0.127830439,NA,0.032266857,N,,N,,N,,None,None,N,,N,0.005767734,0.000884492,0.00275382,0.054548773,0.278042748,0.090535235,1775,N_1785
558,2001.665753,2001.99726,N,15-49,DHS,UW,0.147198238,0.005120208,0.152318446,NA,0.040063736,N,,N,,N,,None,None,N,,N,0.006342361,0.00146512,0.003340018,0.053533399,0.289723199,0.091089064,1759,N_1786
558,2006.665753,2007.326027,N,15-49,Other,UW,0.178468972,0.00911657,0.187585542,NA,0.03168208,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2948,N_1787
558,2011.413699,2012.907104,N,15-49,National survey,UW,0.240447167,0.005747599,0.246194766,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5569,N_1788
562,1992.163934,1992.494536,N,15-49,DHS,UW,0.026543571,0.012343419,0.03888699,NA,NA,N,,N,,N,,None,None,N,,N,0.004461025,0.003424882,NA,0.172900375,0.281273654,NA,1731,N_1789
562,1998.161644,1998.578082,N,15-49,DHS,UW,0.033830433,0.009820183,0.043650615,NA,0.031742916,N,,N,,N,,None,None,N,,N,0.003915697,0.001545554,0.006414802,0.162230876,0.267627258,0.233418643,1680,N_1790
562,2000.289617,2000.598361,N,15-49,MICS,UW,0.048516548,0.002570935,0.051087483,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1923,N_1791
562,2006,2006.410959,N,15-49,DHS,UW,0.020842043,0.002877759,0.023719803,NA,0.011864688,N,,N,,N,,None,None,N,,N,0.00190267,0.000933453,0.001014189,0.22758947,0.494959512,0.21792567,1736,N_1792
562,2012.084699,2012.494536,N,15-49,DHS,UW,0.015892192,0.000604836,0.016497028,NA,0.014801676,N,,N,,N,,None,None,N,,N,0.001643122,0.000219289,0.000722516,0.248875699,0.595710209,0.295464217,5413,N_1793
562,2016.142077,2016.325137,N,15-49,PMA,UW,0.041155227,0,0.041155227,NA,0.011534475,N,,N,,N,,None,None,N,,Y,0.006092546,NA,0.002006675,0.328369776,NA,0.313230555,6116,N_1794
562,2017.328767,2017.745205,N,15-49,PMA,UW,0.016903093,0.003178111,0.020081204,NA,0.020335774,N,,N,,N,,None,None,N,,N,0.004989738,0.000532143,0.004784017,0.365367571,1.009814559,0.467873391,7514,N_1795
562,2020.915301,2021.326027,N,15-49,PMA,UW,0.012297338,0,0.012297338,NA,0.020236564,N,,N,,N,,None,None,N,,N,0.003496575,NA,0.004638245,0.3675122,NA,0.378395199,9099,N_1796
566,1990.246575,1990.830137,N,15-49,DHS,UW,0.045035664,0.085463749,0.130499413,NA,0.011888339,N,,N,,N,,None,None,N,,N,0.005135946,0.008077253,0.002441538,0.146763114,0.130055189,0.256123652,1742,N_1797
566,1999.161644,1999.410959,N,15-49,DHS,UW,0.059328675,0.04194901,0.101277685,NA,0.037365783,N,,N,,N,,None,None,N,,N,0.006768441,0.0051145,0.003733137,0.092246406,0.099769772,0.09971608,1828,N_1798
566,2003.161644,2003.663014,N,15-49,DHS,UW,0.105155908,0.043685483,0.148841391,NA,0.07813553,N,,N,,N,,None,None,N,,N,0.004951954,0.002577566,0.0051077,0.086003291,0.194868575,0.130164025,1884,N_1799
566,2007.161644,2007.284932,N,15-49,MICS,UW,0.123718262,0.020056946,0.143775208,NA,NA,N,,N,,N,,None,None,N,,Y,0.003766944,0.001118967,NA,0.062263466,0.12391123,NA,2478,N_1800
566,2008.415301,2008.830601,N,15-49,DHS,UW,0.124262846,0.05038269,0.174645536,NA,0.062018374,N,,N,,N,,None,None,N,,N,0.002458249,0.002518604,0.001430513,0.044716247,0.062310541,0.050295073,4695,N_1801
566,2011.084932,2011.243836,N,15-49,MICS,UW,0.15050573,0.049647495,0.200153226,NA,NA,N,,N,,N,,None,None,N,,Y,0.004365607,0.003238245,0.002433915,0.058767967,0.089307968,0.055203579,5018,N_1802
566,2012.497268,2012.997268,N,15-49,National survey,UW,0.108030983,0.017325724,0.125356706,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5549,N_1803
566,2013.084932,2013.493151,N,15-49,DHS,UW,0.145701625,0.035111336,0.180812961,NA,0.043115027,N,,N,,N,,None,None,N,,N,0.004113149,0.001400185,0.001678416,0.042420436,0.070910728,0.064584,5447,N_1804
566,2016.666667,2017.082192,N,15-49,MICS,UW,0.066091932,0.01261037,0.078702302,NA,NA,N,,N,,N,,None,None,N,,Y,0.002643769,0.000790638,0.00249321,0.055642662,0.121421068,0.048339289,5640,N_1805
566,2016.330601,2016.494536,N,15-49,PMA,UW,0.121202052,0.025786101,0.149592996,NA,0.078588284,N,,Y,Sampling design might not be representative for the whole country.,N,,None,None,N,,N,0.008976459,0.00303899,0.0083731,0.087085647,0.197828174,0.123135763,7045,N_1806
566,2017.246575,2017.408219,N,15-49,PMA,UW,0.121284297,0.032082423,0.156866783,NA,0.068892577,N,,Y,Sampling design might not be representative for the whole country.,N,,None,None,N,,N,0.009265441,0.003593362,0.006480565,0.114299734,0.184247951,0.121136347,7482,N_1807
566,2018.616438,2018.991781,N,15-49,DHS,UW,0.070220926,0.019112913,0.089333838,NA,0.067225359,N,,N,,N,,None,None,N,,N,0.002945421,0.001327936,0.002141585,0.055412954,0.094684726,0.046079652,7628,N_1808
566,2018.246575,2018.408219,N,15-49,PMA,UW,0.142272999,0.032345987,0.181904202,NA,0.058007125,N,,Y,Sampling design might not be representative for the whole country.,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7653,N_1809
807,2011.246575,2011.082192,N,15-49,MICS,UW,0.161432075,0.032398349,0.193830424,NA,NA,N,,N,,N,,None,None,N,,N,0.011064586,0.003476155,0.000227477,0.120798479,0.251194165,0.999684928,5035,N_1810
807,2018.876712,2019.227397,N,15-49,MICS,UW,0.210649196,0.034027841,0.245899912,NA,0,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7584,N_1811
591,2013,2013,N,15-49,MICS,UW,0.274265257,0.010247755,0.284513012,NA,0.107531564,N,,N,,N,,None,None,N,,Y,0.013537685,0.004313624,0.009722519,0.074700032,0.428515755,0.116631518,5023,N_1812
591,2014.657534,2015.912329,N,15-49,Other,UW,0.261614098,0.007654179,0.269268277,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7724,N_1813
598,1996.478142,1997.589041,N,15-49,National survey,UW,0.019076462,0.015083208,0.03415967,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,670,N_1814
598,2006.747945,2007.082192,N,15-49,National survey,UW,0.031867431,0.01848311,0.050350542,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3267,N_1815
598,2016.915301,2018.950685,N,15-49,DHS,UW,0.064315358,0.009712617,0.074027975,NA,0.045714125,N,,N,,N,,None,None,N,,N,0.004239656,0.001564863,0.003608238,0.100097431,0.184630499,0.100094866,7368,N_1816
600,1987,1987,N,15-49,Other,UW,0.004,0.012,0.016,NA,0.088064356,N,,N,,N,,?,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,2772,N_1817
